gene,TCGA-A2-A0T1-01,TCGA-AC-A23H-01,TCGA-AR-A0TX-01,TCGA-AR-A24U-01,TCGA-AR-A254-01,TCGA-BH-A1EV-01,TCGA-BH-A203-01,TCGA-C8-A1HF-01,TCGA-C8-A1HK-01,TCGA-C8-A26X-01,TCGA-C8-A26Y-01,TCGA-C8-A275-01,TCGA-C8-A278-01,TCGA-D8-A1JF-01,TCGA-D8-A1JG-01,TCGA-D8-A1XT-01,TCGA-E2-A1B0-01,TCGA-E2-A1LB-01,TCGA-E9-A1RH-01,TCGA-E9-A248-01,TCGA-EW-A1OV-01,TCGA-EW-A2FR-01,TCGA-GM-A2DB-01,TCGA-GM-A2DH-01
RB1,2.74119651705503,3.4262631927215,3.33579573964568,4.37050196290191,3.36410320835983,3.45734859661578,3.90630216669825,2.34097251319341,3.10020059774065,3.03232970753706,1.78302481342163,2.35123946777006,3.57212329481271,4.57315087533385,3.12004359706287,4.3099098744199,4.20638196000268,3.23467812645803,4.2654740208363,4.20581796305727,3.12154380329443,3.30046125128442,2.59995080961586,2.47444427887449
RPGR,1.0756708614069,0.70131789451356,0.842876692879222,1.25760418953874,0.803444051543664,1.13997713784789,0.877066269954379,0.836122924860584,1.32712155342392,0.775775449016031,1.28664986815074,0.914452061382781,0.855975026569245,1.03213155970106,0.805113126596347,0.716452292724382,1.26886961794133,0.769915222996942,0.463281183349329,1.30972675390864,0.905786484438985,0.718279057112007,0.892402697684489,1.78350803841629
RUNX1,3.43111562508181,3.14458617654722,3.33960935468191,4.22495054857069,3.86377523568128,3.73446223566866,3.85598931941798,2.8874919965132,3.21160053446258,3.50373240897912,3.51291995358012,3.35055670582352,3.95692587431704,3.53306098492448,3.7036472391671,3.75073953222735,4.00287582292375,3.16008895599534,3.98322421923016,3.73886947732083,2.51718640610527,3.99515856451288,2.77911590236157,3.32004816564931
RYR1,0.257117554856494,0.380889634927384,0.274846193588397,0.143222321600129,0.183401921889231,0.179213379878087,0.234495343413384,0.257572116701639,0.0593689018909572,0.156032219321205,0.433954909783415,0.930088793308401,0.117109528266977,0.142847634502573,0.480190212314745,0.233433139706622,0.228156316666579,0.0549613877702067,2.5464138696388,0.450750535354064,0.448679955909001,0.175259264748296,0.122787167002125,1.20943349280928
RYR2,0.0722048551113895,0.0624094509395558,0.0630362415781559,0.0636818753985912,0.104153767909847,0.103157246611287,0.738106889717702,0.0398344357464593,0.142415333123489,0.0610019745939345,0.033621287171822,0.0686371267403477,0.0739220371215348,1.58269718854093,0.0698194546873015,0.0713482036537905,0.0920406783996491,0.0555183181986415,0.0197201349765392,0.0782902083443371,0.0810848466617943,0.115243167146217,0.0071758822182757,0.189577569151774
RYR3,0.0917321234146744,0.103361163661801,0.0952471654955478,0.144976267377405,0.105578492698523,0.0300468688415395,0.117515798206798,0.0661507746540161,0.0528343752341679,0.080508246705609,0.114603659191069,0.0827206727772185,0.0854097672210493,0.101985975076483,0.078158488559233,0.111445866650858,0.0842928886059368,0.0992255762328496,0.0157924073892781,0.0519494306644375,0.0791518349155096,0.198866624179265,0.112342357272071,0.0494064871916998
SCN10A,0.0,0.0301414341285237,0.0106688095262979,0.0034639380497767,0.0027931901155253,0.0300635484112894,0.0069436772469203,0.0,0.0053743701446423,0.0214140889238493,0.0031372554840867,0.0271245917354855,0.0,0.017137452649035,0.0,0.0084167867578965,0.0019202425906014,0.0344249963612334,0.0,0.0034777616365222,0.0,0.0111268549041876,0.0197893979104265,0.0122141034403702
SCN2A,0.0199462358470115,0.106096990233601,0.0219501888750116,0.0492915985816545,0.0649281497051032,0.168236374044343,0.0302314715472938,0.0170729716165526,0.142829746730331,0.0503554852767649,1.85027980212449,0.0202796597284355,0.120527172228159,0.118170950968354,0.535223815978863,0.152884827514084,0.174547419829163,0.0200980150507348,0.05266941348963,0.112376653425636,0.0447447574878595,0.165992236801587,1.218178731326,0.422496949326741
SETD2,2.89779641084771,3.91908322507578,2.97878645318208,3.64758019671599,3.80737978362154,3.65578183249921,3.56240568640206,2.75633905730594,3.13375589923935,3.09662067975538,3.49073865695617,3.54745748893107,3.21689526436875,3.69647469218505,3.63037298495372,3.44295303580828,3.77382854118489,3.2210011373897,3.32603676716017,4.08838902643546,3.24932702533335,2.94772891165935,2.53927856900211,3.96311358409884
SF3B1,4.97614412564614,5.88565953541234,5.21175207054431,5.3567219212697,5.39226817542278,5.53884735877068,5.47375837917448,4.74294441705684,5.63951618801091,4.9563699247704,5.53074014968234,5.33282070993416,5.31095612072054,5.45762739552997,5.65358768625953,5.65129980348757,5.4388201342527,5.07938222855845,5.50769402720318,5.97002698917914,5.52294259418469,5.09562813688774,5.08940057126602,5.9316167438427
