sample,TCGA.E9.A1N4.11,TCGA.BH.A1F2.11,TCGA.BH.A0DP.11,TCGA.BH.A0BF.11,TCGA.BH.A1FC.11,TCGA.BH.A0H9.11,TCGA.BH.A208.11,TCGA.BH.A0DI.11,TCGA.E9.A1N6.11,TCGA.A7.A13G.11,TCGA.BH.A0H7.11,TCGA.A7.A0DB.11,TCGA.BH.A0AU.11,TCGA.E9.A1RC.11,TCGA.E9.A1NE.11,TCGA.BH.A1FM.11,TCGA.BH.A203.11,TCGA.E2.A1B5.11,TCGA.BH.A1EW.11,TCGA.BH.A1EU.11,TCGA.BH.A0B3.11,TCGA.E9.A1RF.11,TCGA.E2.A1L7.11,TCGA.AC.A2FG.11,TCGA.E9.A1RI.11,TCGA.E9.A1N8.11,TCGA.BH.A0AY.11,TCGA.BH.A1F0.11,TCGA.BH.A1FR.11,TCGA.E9.A1ND.11,TCGA.E9.A1RD.11,TCGA.BH.A1FN.11,TCGA.E2.A1IO.11,TCGA.A7.A13F.11,TCGA.BH.A1EV.11,TCGA.BH.A1ES.11,TCGA.E2.A15I.11,TCGA.BH.A0DH.11,TCGA.BH.A0BC.11,TCGA.A7.A13E.11,TCGA.BH.A0BA.11,TCGA.BH.A0DK.11,TCGA.BH.A0E0.11,TCGA.BH.A0B2.11,TCGA.BH.A0BV.11,TCGA.BH.A0DG.11,TCGA.AC.A23H.11,TCGA.E2.A1IF.11,TCGA.BH.A209.11,TCGA.E9.A1R7.11,TCGA.E2.A1LB.11,TCGA.BH.A1FH.11,TCGA.BH.A1FJ.11,TCGA.BH.A0HK.11,TCGA.BH.A0BM.11,TCGA.BH.A0E1.11,TCGA.BH.A1FE.11,TCGA.A7.A0DC.11,TCGA.BH.A0BJ.11,TCGA.BH.A1F5.11,TCGA.BH.A1EO.11,TCGA.AC.A2FM.11,TCGA.A7.A0D9.11,TCGA.AC.A2FB.11,TCGA.E2.A1LS.11,TCGA.BH.A0BT.11,TCGA.BH.A0C0.11,TCGA.E2.A1BC.11,TCGA.BH.A0C3.11,TCGA.BH.A204.11,TCGA.E9.A1NF.11,TCGA.BH.A1EN.11,TCGA.BH.A0DZ.11,TCGA.E9.A1N5.11,TCGA.A7.A0CE.11,TCGA.BH.A1FG.11,TCGA.AC.A2FF.11,TCGA.BH.A0B8.11,TCGA.BH.A0AZ.11,TCGA.BH.A0DQ.11,TCGA.BH.A1FB.11,TCGA.E9.A1RH.11,TCGA.A7.A0CH.11,TCGA.BH.A1F8.11,TCGA.E9.A1NA.11,TCGA.E2.A1LI.11,TCGA.BH.A1FD.11,TCGA.BH.A1F6.11,TCGA.BH.A1ET.11,TCGA.E2.A1II.11,TCGA.BH.A0HA.11,TCGA.E2.A15K.11,TCGA.BH.A1EY.11,TCGA.BH.A0BZ.11,TCGA.E9.A1NG.11,TCGA.BH.A0DV.11,TCGA.BH.A0BS.11,TCGA.E9.A1RB.11
FMN2,0.4808375,0.49436875,0.566153125,0.49138125,0.509546875,0.476465625,0.58756875,0.51285625,0.490121875,0.4724,0.516575,0.5019,0.494509375,0.56381875,0.50375625,0.489175,0.5365875,0.5119,0.535603125,0.503690625,0.509553125,0.5649875,0.515178125,0.513171875,0.496415625,0.4839875,0.52535625,0.519525,0.5114375,0.496203125,0.4929375,0.48350625,0.478615625,0.4921375,0.52466875,0.505996875,0.4860125,0.562865625,0.509034375,0.506409375,0.53350625,0.56035,0.52075,0.50901875,0.5229,0.511309375,0.597121875,0.494559375,0.597978125,0.491178125,0.485053125,0.505440625,0.49379375,0.51836875,0.533584375,0.51286875,0.49905,0.4834125,0.508878125,0.498021875,0.4939,0.5122125,0.505059375,0.519846875,0.559346875,0.51759375,0.526159375,0.470246875,0.482140625,0.5714,0.502859375,0.499578125,0.511359375,0.48670625,0.53809375,0.49583125,0.490371875,0.495703125,0.4841375,0.490275,0.52310625,0.49921875,0.511775,0.4989875,0.50388125,0.519634375,0.479975,0.495859375,0.4904625,0.495040625,0.512384375,0.483640625,0.497446875,0.506478125,0.490371875,0.49849375,0.489315625,0.558359375
FOXA1,0.0914578947368421,0.0654631578947368,0.0623263157894737,0.0774842105263158,0.0915947368421053,0.0621473684210526,0.114736842105263,0.101421052631579,0.0876736842105263,0.0624368421052632,0.0859473684210526,0.0602736842105263,0.0919,0.0938105263157895,0.0648421052631579,0.0836684210526316,0.109668421052632,0.0705842105263158,0.0906947368421053,0.0659421052631579,0.0683052631578947,0.0995421052631579,0.0773052631578947,0.129521052631579,0.0664315789473684,0.0763052631578947,0.0894526315789474,0.0966736842105263,0.0772842105263158,0.0816947368421053,0.0700157894736842,0.0736315789473684,0.0647842105263158,0.0847736842105263,0.0804157894736842,0.110178947368421,0.0665947368421053,0.0768684210526316,0.0710736842105263,0.0620947368421053,0.0792210526315789,0.0707631578947368,0.0754631578947368,0.0893473684210526,0.0750578947368421,0.0746631578947368,0.1183,0.0896052631578947,0.136021052631579,0.0728894736842105,0.0886421052631579,0.0780789473684211,0.0706842105263158,0.069578947368421,0.0703421052631579,0.151105263157895,0.0803842105263158,0.0629578947368421,0.0683210526315789,0.0647842105263158,0.0633052631578947,0.0765421052631579,0.0488157894736842,0.109031578947368,0.0912526315789474,0.0653315789473684,0.0962,0.0546473684210526,0.0910631578947368,0.106363157894737,0.0741052631578947,0.0793684210526316,0.0694315789473684,0.0891894736842105,0.0839263157894737,0.0734315789473684,0.105021052631579,0.0629631578947368,0.0688263157894737,0.0717526315789474,0.0899,0.0884210526315789,0.0865157894736842,0.0820210526315789,0.0684105263157895,0.101452631578947,0.0699526315789474,0.0744947368421053,0.0732421052631579,0.0930684210526316,0.0746736842105263,0.0771157894736842,0.0809263157894737,0.0702473684210526,0.0662210526315789,0.0706210526315789,0.0964421052631579,0.100784210526316
GATA3,0.364174074074074,0.449677777777778,0.350574074074074,0.437544444444444,0.492655555555556,0.535907407407407,0.450974074074074,0.347959259259259,0.438033333333333,0.551996296296296,0.470507407407407,0.582677777777778,0.387281481481482,0.630025925925926,0.366459259259259,0.395014814814815,0.480918518518519,0.430414814814815,0.419311111111111,0.38972962962963,0.451933333333333,0.638392592592593,0.396844444444444,0.4266,0.501840740740741,0.511518518518518,0.514262962962963,0.503311111111111,0.43002962962963,0.468048148148148,0.492818518518519,0.42832962962963,0.518722222222222,0.481196296296296,0.444811111111111,0.421718518518519,0.551737037037037,0.443518518518519,0.39117037037037,0.542025925925926,0.454077777777778,0.403711111111111,0.433837037037037,0.471518518518519,0.41647037037037,0.443966666666667,0.533444444444444,0.422222222222222,0.574285185185185,0.531196296296296,0.389211111111111,0.444651851851852,0.426081481481482,0.4385,0.370962962962963,0.418059259259259,0.393825925925926,0.481818518518519,0.43412962962963,0.38417037037037,0.587551851851852,0.365840740740741,0.52837037037037,0.485725925925926,0.607303703703704,0.37227037037037,0.435088888888889,0.56292962962963,0.376885185185185,0.616914814814815,0.555222222222222,0.534555555555556,0.415174074074074,0.362118518518519,0.426366666666667,0.433392592592593,0.43497037037037,0.560014814814815,0.375614814814815,0.408962962962963,0.375492592592593,0.549918518518518,0.529118518518519,0.447059259259259,0.448988888888889,0.462951851851852,0.462018518518519,0.490307407407407,0.483907407407407,0.421555555555556,0.384659259259259,0.451233333333333,0.456496296296296,0.49777037037037,0.510585185185185,0.352940740740741,0.406355555555556,0.542444444444444
GOLGB1,0.041275,0.0412666666666667,0.0393416666666667,0.0539833333333333,0.0467083333333333,0.0456666666666667,0.108541666666667,0.0348166666666667,0.0514583333333333,0.0455166666666667,0.0336416666666667,0.0566416666666667,0.0718833333333333,0.114383333333333,0.0410833333333333,0.0444916666666667,0.0651083333333333,0.0546416666666667,0.0660583333333333,0.0630083333333333,0.0414583333333333,0.117575,0.0456,0.0748083333333333,0.05155,0.0482916666666667,0.03625,0.061775,0.0454,0.044875,0.054125,0.051425,0.0468,0.055875,0.07295,0.06065,0.0722916666666667,0.0359416666666667,0.04055,0.04215,0.0356,0.0394916666666667,0.0337666666666667,0.038375,0.03185,0.062475,0.128641666666667,0.0403166666666667,0.124983333333333,0.0463333333333333,0.0429166666666667,0.0420166666666667,0.0545666666666667,0.0352916666666667,0.0506833333333333,0.03285,0.0458583333333333,0.0366333333333333,0.0351,0.0488416666666667,0.0564166666666667,0.0517416666666667,0.03195,0.0610583333333333,0.1171,0.0563,0.0364833333333333,0.0470083333333333,0.054775,0.12285,0.0540333333333333,0.0465916666666667,0.0341166666666667,0.0488416666666667,0.039775,0.0490583333333333,0.0514833333333333,0.0412833333333333,0.0476666666666667,0.0347166666666667,0.044975,0.0725,0.035525,0.0463833333333333,0.0498416666666667,0.0482166666666667,0.0526083333333333,0.0526333333333333,0.06095,0.0433583333333333,0.0492,0.057,0.0547,0.0594,0.0507916666666667,0.053525,0.0496833333333333,0.106941666666667
GRIN2A,0.4072,0.419872916666667,0.434197916666667,0.42596875,0.429947916666667,0.411852083333333,0.4547875,0.399060416666667,0.430770833333333,0.41079375,0.416277083333333,0.43056875,0.40836875,0.489320833333333,0.3999375,0.40728125,0.428154166666667,0.424333333333333,0.423914583333333,0.41916875,0.430295833333333,0.470908333333333,0.4130125,0.409816666666667,0.422264583333333,0.408785416666667,0.442685416666667,0.422689583333333,0.408920833333333,0.416489583333333,0.414572916666667,0.407277083333333,0.413502083333333,0.413841666666667,0.411025,0.413954166666667,0.426129166666667,0.437060416666667,0.4171375,0.43380625,0.435685416666667,0.43136875,0.435858333333333,0.422091666666667,0.415510416666667,0.4354625,0.489616666666667,0.411752083333333,0.494979166666667,0.433825,0.4117125,0.425839583333333,0.426529166666667,0.43385,0.409633333333333,0.414502083333333,0.40309375,0.399702083333333,0.420277083333333,0.414754166666667,0.416402083333333,0.440791666666667,0.426854166666667,0.428222916666667,0.46636875,0.422089583333333,0.42889375,0.407208333333333,0.406583333333333,0.4607625,0.415852083333333,0.430329166666667,0.435004166666667,0.394477083333333,0.4343875,0.414897916666667,0.403375,0.432947916666667,0.404208333333333,0.40166875,0.42713125,0.415954166666667,0.4276875,0.416829166666667,0.436004166666667,0.445739583333333,0.42049375,0.419972916666667,0.421127083333333,0.42184375,0.417527083333333,0.40954375,0.4229375,0.423891666666667,0.411816666666667,0.392372916666667,0.416966666666667,0.463983333333333
HECW1,0.577016129032258,0.614120967741935,0.639259677419355,0.617903225806452,0.618485483870968,0.603543548387097,0.675912903225806,0.596498387096774,0.612917741935484,0.591996774193548,0.58226935483871,0.619008064516129,0.612893548387097,0.682416129032258,0.607874193548387,0.60265,0.641682258064516,0.621551612903226,0.617445161290323,0.641296774193548,0.628101612903226,0.675398387096774,0.617732258064516,0.610143548387097,0.610304838709677,0.600796774193548,0.629935483870968,0.6281,0.619953225806452,0.6073,0.598595161290323,0.598783870967742,0.597179032258065,0.614988709677419,0.624193548387097,0.624654838709677,0.600179032258064,0.630835483870968,0.615496774193548,0.615662903225806,0.635545161290323,0.635020967741936,0.621445161290323,0.613738709677419,0.632533870967742,0.634812903225806,0.683032258064516,0.603012903225806,0.696514516129032,0.5987,0.604698387096774,0.61631935483871,0.615616129032258,0.619129032258064,0.630901612903226,0.606362903225806,0.618501612903226,0.599566129032258,0.631101612903226,0.608738709677419,0.600593548387097,0.624216129032258,0.619691935483871,0.626825806451613,0.665951612903226,0.622709677419355,0.627964516129032,0.598612903225806,0.609003225806452,0.666524193548387,0.607006451612903,0.612429032258065,0.622011290322581,0.593504838709677,0.627545161290323,0.622072580645161,0.606841935483871,0.604756451612903,0.604033870967742,0.626917741935484,0.619656451612903,0.604293548387097,0.609779032258065,0.615238709677419,0.623158064516129,0.609941935483871,0.603506451612903,0.611298387096774,0.619104838709677,0.611082258064516,0.630453225806452,0.59441935483871,0.626179032258064,0.620420967741935,0.607201612903226,0.614535483870968,0.615498387096774,0.665283870967742
HERC1,0.379464285714286,0.372614285714286,0.353421428571429,0.382592857142857,0.383935714285714,0.348592857142857,0.409857142857143,0.379578571428571,0.382,0.366607142857143,0.365271428571429,0.372542857142857,0.375664285714286,0.411271428571429,0.3725,0.370807142857143,0.399035714285714,0.384371428571429,0.374707142857143,0.385857142857143,0.357635714285714,0.407721428571429,0.369685714285714,0.391107142857143,0.387964285714286,0.372642857142857,0.364621428571429,0.38615,0.378271428571429,0.371707142857143,0.376842857142857,0.379271428571429,0.363857142857143,0.381414285714286,0.383457142857143,0.386957142857143,0.369742857142857,0.361614285714286,0.35995,0.3713,0.358085714285714,0.35735,0.35345,0.3655,0.359478571428571,0.3869,0.416171428571429,0.376107142857143,0.415107142857143,0.379164285714286,0.376528571428571,0.372671428571429,0.384235714285714,0.363557142857143,0.357828571428571,0.36645,0.38505,0.361307142857143,0.363014285714286,0.371935714285714,0.383828571428571,0.378221428571429,0.364671428571429,0.3934,0.407671428571429,0.373121428571429,0.368557142857143,0.361185714285714,0.382114285714286,0.404442857142857,0.381871428571429,0.372792857142857,0.365785714285714,0.385464285714286,0.365128571428571,0.377471428571429,0.383642857142857,0.359885714285714,0.364657142857143,0.353542857142857,0.374557142857143,0.389485714285714,0.362335714285714,0.368707142857143,0.371057142857143,0.374885714285714,0.377557142857143,0.382885714285714,0.382878571428571,0.37645,0.383814285714286,0.377007142857143,0.380535714285714,0.379635714285714,0.375807142857143,0.360371428571429,0.383092857142857,0.410042857142857
HERC2,0.880472413793103,0.880015517241379,0.894396551724138,0.879596551724138,0.882679310344828,0.887091379310345,0.88633275862069,0.897272413793103,0.884336206896552,0.890353448275862,0.889601724137931,0.888155172413793,0.879368965517241,0.901103448275862,0.872134482758621,0.884736206896552,0.884594827586207,0.87766724137931,0.878727586206897,0.893924137931035,0.897453448275862,0.898955172413793,0.884908620689655,0.873634482758621,0.876894827586207,0.880808620689655,0.899262068965517,0.884327586206897,0.886144827586207,0.882708620689655,0.878320689655172,0.876237931034483,0.883875862068966,0.882555172413793,0.879810344827586,0.884603448275862,0.892765517241379,0.893425862068966,0.883844827586207,0.897187931034483,0.89921724137931,0.890386206896552,0.892910344827586,0.895441379310345,0.889574137931034,0.889494827586207,0.89656724137931,0.878465517241379,0.902368965517241,0.887056896551724,0.881512068965517,0.885570689655172,0.877839655172414,0.89488275862069,0.876118965517241,0.892724137931034,0.888543103448276,0.894118965517241,0.900974137931035,0.878856896551724,0.889465517241379,0.893194827586207,0.898289655172414,0.884927586206897,0.898156896551724,0.8794,0.899568965517241,0.885215517241379,0.859298275862069,0.894610344827586,0.887587931034483,0.890118965517241,0.896310344827586,0.886984482758621,0.90543275862069,0.879943103448276,0.868491379310345,0.888894827586207,0.880848275862069,0.895739655172414,0.885274137931034,0.877981034482759,0.897222413793103,0.883518965517241,0.881746551724138,0.886913793103448,0.871786206896552,0.8799,0.888148275862069,0.875272413793103,0.885377586206897,0.859129310344828,0.876606896551724,0.888668965517241,0.885324137931034,0.849115517241379,0.885234482758621,0.892862068965517
HTT,0.697385714285714,0.669440476190476,0.71807619047619,0.692447619047619,0.695285714285714,0.683761904761905,0.732952380952381,0.706657142857143,0.689909523809524,0.672447619047619,0.709104761904762,0.692959523809524,0.704780952380952,0.725264285714286,0.676954761904762,0.680888095238095,0.700304761904762,0.69757619047619,0.691838095238095,0.721002380952381,0.711083333333333,0.732880952380952,0.680969047619048,0.70332380952381,0.683411904761905,0.674128571428571,0.700842857142857,0.707302380952381,0.686254761904762,0.68267380952381,0.681926190476191,0.692290476190476,0.671188095238095,0.696690476190476,0.698159523809524,0.704107142857143,0.681557142857143,0.706919047619048,0.71037619047619,0.692014285714286,0.709942857142857,0.714564285714286,0.706304761904762,0.714783333333333,0.701766666666667,0.708459523809524,0.739633333333333,0.689842857142857,0.745795238095238,0.684811904761905,0.690111904761905,0.693521428571429,0.685214285714286,0.715933333333333,0.697745238095238,0.717811904761905,0.691035714285714,0.70332380952381,0.717595238095238,0.699552380952381,0.688685714285714,0.686935714285714,0.687297619047619,0.70062619047619,0.72087380952381,0.697607142857143,0.709245238095238,0.673347619047619,0.686707142857143,0.725357142857143,0.682045238095238,0.682657142857143,0.712730952380952,0.697666666666667,0.709035714285714,0.692902380952381,0.679038095238095,0.687557142857143,0.69857380952381,0.705392857142857,0.695754761904762,0.679888095238095,0.704235714285714,0.693366666666667,0.68762380952381,0.688209523809524,0.686173809523809,0.688654761904762,0.703183333333333,0.690719047619048,0.69825,0.682545238095238,0.691130952380952,0.695152380952381,0.684711904761905,0.677130952380952,0.701269047619048,0.727790476190476
HUWE1,0.365747368421053,0.341205263157895,0.497857894736842,0.408094736842105,0.357263157894737,0.332578947368421,0.420589473684211,0.418684210526316,0.361215789473684,0.336394736842105,0.421478947368421,0.374657894736842,0.410910526315789,0.420931578947368,0.342736842105263,0.339784210526316,0.395421052631579,0.420889473684211,0.435310526315789,0.409478947368421,0.453178947368421,0.425426315789474,0.381363157894737,0.403289473684211,0.378126315789474,0.351931578947368,0.439931578947368,0.402752631578947,0.379073684210526,0.363605263157895,0.335794736842105,0.336421052631579,0.372763157894737,0.432368421052632,0.422668421052632,0.4333,0.403552631578947,0.457694736842105,0.380894736842105,0.384778947368421,0.423736842105263,0.483326315789474,0.429278947368421,0.422484210526316,0.477584210526316,0.412073684210526,0.425884210526316,0.359347368421053,0.433405263157895,0.343626315789474,0.374126315789474,0.362878947368421,0.359468421052632,0.450889473684211,0.372542105263158,0.436026315789474,0.365021052631579,0.461410526315789,0.455984210526316,0.390336842105263,0.386647368421053,0.407142105263158,0.389089473684211,0.379963157894737,0.380231578947368,0.408163157894737,0.438415789473684,0.386968421052632,0.405,0.406373684210526,0.363647368421053,0.384873684210526,0.446984210526316,0.392194736842105,0.447752631578947,0.350194736842105,0.401684210526316,0.357389473684211,0.410431578947368,0.486321052631579,0.362205263157895,0.383984210526316,0.458757894736842,0.361689473684211,0.362078947368421,0.370631578947368,0.358726315789474,0.338147368421053,0.408742105263158,0.360057894736842,0.401678947368421,0.372484210526316,0.381631578947368,0.441005263157895,0.327963157894737,0.353042105263158,0.393942105263158,0.388173684210526
HYDIN,0.521471428571429,0.534209523809524,0.545838095238095,0.5545,0.538985714285714,0.555609523809524,0.593790476190476,0.526452380952381,0.5367,0.515333333333333,0.539028571428571,0.544619047619048,0.530542857142857,0.626642857142857,0.517333333333333,0.527804761904762,0.57767619047619,0.550738095238095,0.539228571428571,0.563290476190476,0.548385714285714,0.607352380952381,0.518814285714286,0.555285714285714,0.554871428571429,0.5238,0.556409523809524,0.564404761904762,0.528909523809524,0.542014285714286,0.547247619047619,0.514619047619048,0.525761904761905,0.532842857142857,0.558090476190476,0.54152380952381,0.544680952380952,0.537704761904762,0.545604761904762,0.543947619047619,0.540885714285714,0.548590476190476,0.539876190476191,0.555233333333333,0.540461904761905,0.553061904761905,0.615690476190476,0.531128571428571,0.637066666666667,0.523433333333333,0.526147619047619,0.540209523809524,0.532680952380952,0.554638095238095,0.552347619047619,0.527347619047619,0.528009523809524,0.549471428571429,0.562085714285714,0.537847619047619,0.556328571428571,0.537233333333333,0.565757142857143,0.560066666666667,0.591090476190476,0.533828571428571,0.563528571428571,0.528785714285714,0.544219047619048,0.588428571428571,0.549590476190476,0.539257142857143,0.553876190476191,0.528133333333333,0.560185714285714,0.526742857142857,0.5482,0.543228571428571,0.533680952380952,0.543685714285714,0.535633333333333,0.547885714285714,0.575314285714286,0.529942857142857,0.531657142857143,0.573904761904762,0.531876190476191,0.547466666666667,0.544971428571429,0.528676190476191,0.534419047619048,0.540557142857143,0.537395238095238,0.552504761904762,0.547257142857143,0.538919047619048,0.547633333333333,0.601457142857143
ITPR3,0.535157894736842,0.517368421052632,0.554994736842105,0.524415789473684,0.534434210526316,0.5286,0.572673684210526,0.550678947368421,0.5281,0.506802631578947,0.540981578947368,0.54055,0.531157894736842,0.568276315789474,0.519357894736842,0.518952631578947,0.544163157894737,0.531884210526316,0.538868421052632,0.534089473684211,0.555297368421053,0.570539473684211,0.534136842105263,0.533081578947368,0.535581578947368,0.534010526315789,0.547310526315789,0.540039473684211,0.5279,0.534228947368421,0.530326315789474,0.515947368421053,0.516144736842105,0.532394736842105,0.534405263157895,0.541057894736842,0.527202631578947,0.550384210526316,0.547386842105263,0.540197368421053,0.543460526315789,0.551689473684211,0.535663157894737,0.544184210526316,0.532681578947368,0.543802631578947,0.570821052631579,0.526621052631579,0.587394736842105,0.536392105263158,0.5305,0.531357894736842,0.510807894736842,0.540836842105263,0.521776315789474,0.545131578947368,0.533939473684211,0.556334210526316,0.555723684210526,0.533276315789474,0.537410526315789,0.537478947368421,0.537144736842105,0.533692105263158,0.563752631578947,0.521676315789474,0.539336842105263,0.511647368421053,0.514244736842105,0.565078947368421,0.519634210526316,0.524513157894737,0.542847368421053,0.540797368421053,0.548407894736842,0.527573684210526,0.523839473684211,0.539981578947368,0.522815789473684,0.539405263157895,0.532171052631579,0.52005,0.553981578947368,0.53266052631579,0.534521052631579,0.543273684210526,0.526034210526316,0.521297368421053,0.542781578947368,0.523984210526316,0.529492105263158,0.534165789473684,0.530881578947368,0.540244736842105,0.527815789473684,0.507342105263158,0.541902631578947,0.571965789473684
KDM5B,0.11375,0.115383333333333,0.109,0.112141666666667,0.12105,0.115508333333333,0.167333333333333,0.105208333333333,0.116633333333333,0.117216666666667,0.110166666666667,0.113475,0.114041666666667,0.182316666666667,0.110508333333333,0.114391666666667,0.126041666666667,0.112816666666667,0.1236,0.111758333333333,0.106583333333333,0.189258333333333,0.114108333333333,0.122325,0.123066666666667,0.1202,0.116825,0.1171,0.11705,0.115583333333333,0.124258333333333,0.116491666666667,0.117475,0.115233333333333,0.116258333333333,0.114108333333333,0.109758333333333,0.113408333333333,0.115091666666667,0.112025,0.107883333333333,0.112258333333333,0.108858333333333,0.113691666666667,0.103775,0.114991666666667,0.198325,0.116308333333333,0.185383333333333,0.120308333333333,0.112333333333333,0.115991666666667,0.120841666666667,0.1146,0.1099,0.10665,0.119666666666667,0.111583333333333,0.114025,0.111591666666667,0.122358333333333,0.1144,0.110225,0.122541666666667,0.173358333333333,0.1118,0.111608333333333,0.110808333333333,0.112141666666667,0.175058333333333,0.120683333333333,0.121233333333333,0.109775,0.114133333333333,0.115991666666667,0.119241666666667,0.117441666666667,0.118183333333333,0.1111,0.105883333333333,0.114091666666667,0.123141666666667,0.118358333333333,0.119958333333333,0.118275,0.122833333333333,0.116266666666667,0.1173,0.116208333333333,0.115158333333333,0.110716666666667,0.119175,0.116358333333333,0.11305,0.120708333333333,0.115591666666667,0.117266666666667,0.167925
KDM6A,0.13018,0.130473333333333,0.137106666666667,0.126373333333333,0.133913333333333,0.129126666666667,0.180033333333333,0.122986666666667,0.131893333333333,0.1333,0.132146666666667,0.140473333333333,0.132813333333333,0.19312,0.123053333333333,0.13242,0.142473333333333,0.137993333333333,0.135993333333333,0.13558,0.134426666666667,0.18388,0.132013333333333,0.135166666666667,0.14036,0.136913333333333,0.13422,0.138886666666667,0.134093333333333,0.133546666666667,0.140953333333333,0.131406666666667,0.14618,0.136093333333333,0.139133333333333,0.13544,0.132226666666667,0.132846666666667,0.129566666666667,0.139173333333333,0.133173333333333,0.133993333333333,0.131026666666667,0.13468,0.129866666666667,0.136046666666667,0.18316,0.130646666666667,0.18552,0.134246666666667,0.128086666666667,0.136433333333333,0.136566666666667,0.135546666666667,0.13138,0.132473333333333,0.132173333333333,0.135526666666667,0.13914,0.128906666666667,0.1377,0.134806666666667,0.13166,0.139006666666667,0.181146666666667,0.128,0.13192,0.128246666666667,0.12902,0.17888,0.135886666666667,0.13664,0.127833333333333,0.13,0.134333333333333,0.13148,0.126726666666667,0.135906666666667,0.125573333333333,0.13008,0.13002,0.137426666666667,0.137226666666667,0.133033333333333,0.131193333333333,0.13348,0.137853333333333,0.135346666666667,0.140893333333333,0.13448,0.129893333333333,0.132473333333333,0.13552,0.135313333333333,0.13546,0.12712,0.133413333333333,0.17842
KIF16B,0.250493333333333,0.239826666666667,0.254393333333333,0.249346666666667,0.25236,0.24214,0.317653333333333,0.246353333333333,0.2575,0.247973333333333,0.241993333333333,0.264266666666667,0.246866666666667,0.319166666666667,0.249706666666667,0.24968,0.26014,0.253246666666667,0.27676,0.262493333333333,0.26138,0.314806666666667,0.244986666666667,0.24752,0.255653333333333,0.253946666666667,0.25178,0.263846666666667,0.2594,0.246106666666667,0.252846666666667,0.248186666666667,0.24746,0.258806666666667,0.26892,0.255186666666667,0.26258,0.267133333333333,0.25688,0.2591,0.262966666666667,0.26476,0.2532,0.258946666666667,0.251853333333333,0.268013333333333,0.32192,0.242106666666667,0.33314,0.252266666666667,0.244266666666667,0.24914,0.258933333333333,0.254446666666667,0.264013333333333,0.256013333333333,0.242353333333333,0.259213333333333,0.261433333333333,0.24522,0.258606666666667,0.253533333333333,0.255966666666667,0.26498,0.31138,0.248346666666667,0.256653333333333,0.237806666666667,0.245566666666667,0.32654,0.246773333333333,0.24944,0.260533333333333,0.25222,0.271553333333333,0.246053333333333,0.25236,0.25488,0.2532,0.259786666666667,0.256966666666667,0.251766666666667,0.264,0.263646666666667,0.25126,0.265206666666667,0.245073333333333,0.255833333333333,0.2632,0.249006666666667,0.249306666666667,0.25102,0.258546666666667,0.255126666666667,0.24826,0.247406666666667,0.251853333333333,0.306326666666667
LRP1,0.606408108108108,0.597394594594595,0.663540540540541,0.607177027027027,0.621417567567568,0.589186486486487,0.651091891891892,0.622537837837838,0.617348648648649,0.586440540540541,0.640678378378378,0.630644594594595,0.617856756756757,0.664737837837838,0.589025675675676,0.604125675675676,0.623212162162162,0.619977027027027,0.631152702702703,0.655137837837838,0.65592972972973,0.652754054054054,0.619966216216216,0.601566216216216,0.616058108108108,0.597304054054054,0.631437837837838,0.620433783783784,0.61967027027027,0.624082432432432,0.610139189189189,0.611144594594595,0.60855,0.625352702702703,0.620010810810811,0.622447297297297,0.599032432432432,0.637856756756757,0.642237837837838,0.617910810810811,0.63015945945946,0.650395945945946,0.624548648648649,0.635290540540541,0.633098648648649,0.641363513513514,0.673008108108108,0.606885135135135,0.686563513513514,0.603210810810811,0.613594594594595,0.6192,0.618927027027027,0.640981081081081,0.619064864864865,0.633759459459459,0.601671621621622,0.659613513513513,0.645268918918919,0.63132027027027,0.621462162162162,0.638514864864865,0.640772972972973,0.614041891891892,0.655445945945946,0.625877027027027,0.632390540540541,0.594433783783784,0.604247297297297,0.642456756756757,0.606158108108108,0.60897972972973,0.643372972972973,0.614435135135135,0.648466216216216,0.613047297297297,0.600293243243243,0.613340540540541,0.624802702702703,0.643583783783784,0.61367027027027,0.588455405405405,0.645268918918919,0.613908108108108,0.622491891891892,0.638964864864865,0.598490540540541,0.598041891891892,0.625327027027027,0.606543243243243,0.605758108108108,0.626101351351351,0.631767567567568,0.629728378378378,0.604117567567568,0.613190540540541,0.625898648648649,0.650890540540541
